0058,BO642006000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0059,BO641021000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0059,BO641021000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0059,BO641021000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0060,BO643022000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0060,BO643022000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0060,BO643022000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0061,BO641001000,00,00,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0061,BO641001000,00,00,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0061,BO641001000,00,00,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0062,BO639049000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0062,BO639049000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0062,BO639049000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0063,BO639045000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0063,BO639045000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0063,BO639045000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0065,BO639031000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0065,BO639031000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0065,BO639031000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0066,BO639052008,08,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,2.00
0066,BO639052008,08,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,2.00
0066,BO639052008,08,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0067,BO639042000,01,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,2.00
0067,BO639042000,01,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0067,BO639042000,01,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,1.00
0068,BO148999001,01,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0068,BO148999001,01,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0068,BO148999001,01,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0070,BO201001005,05,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0070,BO201001005,05,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0070,BO201001005,05,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0071,BO148999000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0071,BO148999000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0071,BO148999000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0072,BO148999021,21,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0072,BO148999021,21,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0072,BO148999021,21,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0073,BO148999035,35,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0073,BO148999035,35,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0073,BO148999035,35,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0074,BO148999048,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0074,BO148999048,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0074,BO148999048,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0075,BO203002001,01,01,02,2.10 Número de viviendas en el predio,1. Número total de viviendas,2.00
0075,BO203002001,01,01,02,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,2.00
0075,BO203002001,01,01,02,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0076,BO148999008,08,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0076,BO148999008,08,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0076,BO148999008,08,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0077,BO148999024,24,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0077,BO148999024,24,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0077,BO148999024,24,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0078,BO148999039,39,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0078,BO148999039,39,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0078,BO148999039,39,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0079,BO148999043,43,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0079,BO148999043,43,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0079,BO148999043,43,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0080,BO148999009,09,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0080,BO148999009,09,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0080,BO148999009,09,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0081,BO148999041,41,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0081,BO148999041,41,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0081,BO148999041,41,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0082,BO148999017,17,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0082,BO148999017,17,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0082,BO148999017,17,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0083,BO148999038,38,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0083,BO148999038,38,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0083,BO148999038,38,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0084,BO148999006,06,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0084,BO148999006,06,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0084,BO148999006,06,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0086,BO148999051,51,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0086,BO148999051,51,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0086,BO148999051,51,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0087,BO148999037,37,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0087,BO148999037,37,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0087,BO148999037,37,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0088,bo148999004,04,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0088,bo148999004,04,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0088,bo148999004,04,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0089,BO148999007,07,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0089,BO148999007,07,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0089,BO148999007,07,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0092,BO148999002,02,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0092,BO148999002,02,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0092,BO148999002,02,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0094,BO148999013,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0094,BO148999013,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0094,BO148999013,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0095,BO148999050,50,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0095,BO148999050,50,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0095,BO148999050,50,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0096,BO148999040,40,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0096,BO148999040,40,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0096,BO148999040,40,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0097,BO148999023,23,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0097,BO148999023,23,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0097,BO148999023,23,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0098,BO148999014,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0098,BO148999014,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0098,BO148999014,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0099,BO148999042,42,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0099,BO148999042,42,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0099,BO148999042,42,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0100,BO148999026,26,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0100,BO148999026,26,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0100,BO148999026,26,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0101,CO600967001,01,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0101,CO600967001,01,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0101,CO600967001,01,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0102,CO500529003,03,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,19.00
0102,CO500529003,03,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,15.00
0102,CO500529003,03,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,4.00
0103,CO600990004,04,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0103,CO600990004,04,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0103,CO600990004,04,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0104,CO600532005,05,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0104,CO600532005,05,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0104,CO600532005,05,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0105,CO600990003,03,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,10.00
0105,CO600990003,03,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,9.00
0105,CO600990003,03,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,1.00
0106,CO600990005,05,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0106,CO600990005,05,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0106,CO600990005,05,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0107,CO600990001,01,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,10.00
0107,CO600990001,01,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,9.00
0107,CO600990001,01,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,1.00
0108,CO600954000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0108,CO600954000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0108,CO600954000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0109,CO600941000,00,03,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,3.00
0109,CO600941000,00,03,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,3.00
0109,CO600941000,00,03,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0110,CO600965002,02,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,2.00
0110,CO600965002,02,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0110,CO600965002,02,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,1.00
0111,CO600967002,02,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0111,CO600967002,02,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0111,CO600967002,02,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0112,CO600984000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0112,CO600984000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,0.00
0112,CO600984000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,1.00
0113,CO600990006,06,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,10.00
0113,CO600990006,06,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,9.00
0113,CO600990006,06,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,1.00
0114,CO600996000,00,01,02,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0114,CO600996000,00,01,02,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0114,CO600996000,00,01,02,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0115,CO600946000,00,00,00,2.10 Número de viviendas en el predio,1. Número total de viviendas,0.00
0115,CO600946000,00,00,00,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,0.00
0115,CO600946000,00,00,00,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0116,CO600532025,25,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0116,CO600532025,25,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0116,CO600532025,25,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0117,CO600970000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0117,CO600970000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0117,CO600970000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0118,CO600958000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0118,CO600958000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0118,CO600958000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0119,CO600990002,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,10.00
0119,CO600990002,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,9.00
0119,CO600990002,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,1.00
0120,CO600974000,00,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0120,CO600974000,00,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0120,CO600974000,00,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0121,CO600532002,02,02,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,2.00
0121,CO600532002,02,02,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,2.00
0121,CO600532002,02,02,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0122,CO600990008,08,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,1.00
0122,CO600990008,08,01,01,2.10 Número de viviendas en el predio,2. Número total de viviendas habitadas,1.00
0122,CO600990008,08,01,01,2.10 Número de viviendas en el predio,3. Número total de viviendas deshabitadas,0.00
0123,CO600941000,01,01,01,2.10 Número de viviendas en el predio,1. Número total de viviendas,3.00
